COD_INE;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;SUPERFICIE;PERIMETRO;LONGITUD_ETRS89;LATITUD_ETRS89;ALTITUD;HABITANTES;HOMBRES;MUJERES;TOTAL_PARO;H25;H25_44;H45;M25;M25_44;M45;AGRICULTURA;INDUSTRIA;CONSTRUCCION;SERVICIOS;SINEMPLEOANTERIOR;AÑO;EDAD_MEDIA;de0-18;de19-67;masde68;de0-12
02063000000;02630;02;ALBACETE;POZOHONDO;13648.62;49358.0;-1.91133356;38.721122;871.0;1653.0;865.0;788.0;150;7;24;32;4;37;46;12;11;8;109;10;2017;50.08590442;197;993;463;122
02064000000;02620;02;ALBACETE;POZO-LORENTE;8095.5291;36474.0;-1.50647855;39.07663024;769.0;414.0;215.0;199.0;41;0;12;9;1;8;11;4;3;2;32;0;2017;54.6763285;26;243;145;8
02065000000;02640;02;ALBACETE;POZUELO;13397.79;48394.0;-2.10117384;38.80969625;845.0;514.0;271.0;243.0;42;2;4;5;0;7;24;3;0;4;32;3;2017;52.09727626;46;323;145;28
02066000000;02650;02;ALBACETE;LA RECUEJA;2973.9107;39019.0;-1.48988779;39.17688319;542.0;260.0;135.0;125.0;19;1;3;5;-1;5;5;4;-1;0;15;-1;2017;55.34615385;28;132;100;12
02067000000;02660;02;ALBACETE;RIÓPAR;8092.005;55582.0;-2.41839311;38.4998099;1126.0;1391.0;712.0;679.0;132;4;16;33;3;31;45;21;4;6;96;5;2017;46.66786485;203;908;280;134
02068000000;02670;02;ALBACETE;ROBLEDO;12008.4392;51626.0;-2.44882682;38.75778452;1041.0;366.0;200.0;166.0;26;2;1;5;3;10;5;3;3;4;14;2;2017;48.80601093;37;240;89;23
02069000000;02680;02;ALBACETE;LA RODA;39889.13;127688.0;-2.15924796;39.20706504;708.0;15603.0;7887.0;7716.0;1394;66;199;208;49;426;446;167;179;38;860;150;2017;42.20797283;2939;10258;2406;1919
02070000000;02690;02;ALBACETE;SALOBRE;4952.8648;39261.0;-2.55057256;38.59195258;920.0;523.0;277.0;246.0;33;1;8;7;4;6;7;7;2;1;19;4;2017;51.75525813;72;265;186;42
02071000000;02700;02;ALBACETE;SAN PEDRO;8311.597;37014.0;-2.186211;38.82654004;844.0;1179.0;600.0;579.0;112;7;8;31;7;25;34;17;4;10;72;9;2017;47.77268872;145;771;263;75
02072000000;02710;02;ALBACETE;SOCOVOS;13860.6617;64917.0;-1.98469065;38.33202632;734.0;1788.0;915.0;873.0;266;4;49;46;10;56;101;42;22;17;170;15;2017;49.38534676;211;1111;466;126
02073000000;02720;02;ALBACETE;TARAZONA DE LA MANCHA;21268.09;67722.0;-1.91280979;39.26539647;713.0;6363.0;3221.0;3142.0;704;24;108;138;25;177;232;175;74;28;371;56;2017;43.96275342;1157;3969;1237;722
02074000000;02730;02;ALBACETE;TOBARRA;32464.95;79846.0;-1.69282296;38.5922733;652.0;7754.0;3941.0;3813.0;722;29;102;132;35;204;220;134;99;34;407;48;2017;44.39515089;1353;4861;1540;855
02075000000;02740;02;ALBACETE;VALDEGANGA;7065.62;42767.0;-1.67646922;39.13545152;667.0;1958.0;999.0;959.0;187;12;30;32;13;47;53;18;23;45;87;14;2017;47.90245148;270;1198;490;168
02076000000;02750;02;ALBACETE;VIANOS;12803.519;91378.0;-2.50149079;38.632307;1118.0;359.0;185.0;174.0;38;3;6;3;7;6;13;6;2;1;26;3;2017;51.56545961;35;226;98;19
02077000000;02760;02;ALBACETE;VILLA DE VES;5753.568;35387.0;-1.25897631;39.22231541;744.0;59.0;33.0;26.0;4;-1;-1;1;-1;2;1;-1;-1;-1;4;-1;2017;55.25423729;5;36;18;2
02078000000;02770;02;ALBACETE;VILLALGORDO DEL JÚCAR;4668.4938;32688.0;-2.06309183;39.29598679;683.0;1125.0;592.0;533.0;55;3;8;18;2;12;12;7;3;4;38;3;2017;47.81422222;159;690;276;100
02079000000;02780;02;ALBACETE;VILLAMALEA;12799.1093;63499.0;-1.59908353;39.36160785;739.0;4124.0;2068.0;2056.0;320;14;51;54;10;81;110;89;48;16;151;16;2017;44.01551891;703;2647;774;438
02080000000;02790;02;ALBACETE;VILLAPALACIOS;8747.7445;41446.0;-2.63505947;38.57467359;837.0;594.0;309.0;285.0;56;2;10;16;1;7;20;7;5;2;38;4;2017;51.72558923;58;364;172;28
02081000000;02800;02;ALBACETE;VILLARROBLEDO;86240.7816;140710.0;-2.60714311;39.26755792;728.0;25317.0;12541.0;12776.0;2157;128;295;312;117;682;623;478;201;115;1230;133;2017;41.87044279;4830;16539;3948;3111
02082000000;02810;02;ALBACETE;VILLATOYA;1882.3517;21678.0;-1.33858599;39.33385264;409.0;107.0;63.0;44.0;9;-1;0;6;-1;2;1;1;-1;0;7;1;2017;57.14953271;6;68;33;4
02083000000;02820;02;ALBACETE;VILLAVALIENTE;3484.1712;30502.0;-1.45799642;39.12645758;726.0;219.0;129.0;90.0;12;-1;1;2;-1;3;6;0;-1;-1;11;1;2017;56.57077626;11;128;80;5
02084000000;02830;02;ALBACETE;VILLAVERDE DE GUADALIMAR;6907.9679;39421.0;-2.5176095;38.45619162;789.0;349.0;183.0;166.0;45;1;3;15;2;6;18;7;0;2;34;2;2017;52.67048711;31;220;98;20
02085000000;02840;02;ALBACETE;VIVEROS;6536.6666;45479.0;-2.57590915;38.77363475;1012.0;338.0;175.0;163.0;24;1;1;2;1;5;14;3;1;-1;18;2;2017;53.56804734;23;216;99;16
02086000000;02850;02;ALBACETE;YESTE;51122.0829;120663.0;-2.31903072;38.36643865;878.0;2742.0;1402.0;1340.0;294;8;41;83;14;51;97;25;9;96;157;7;2017;54.40663749;257;1526;959;141
02901000000;02615;02;ALBACETE;POZO CAÑADA;11683.38;69208.0;-1.73622317;38.801361;830.0;2800.0;1409.0;1391.0;247;8;31;44;15;90;59;36;21;16;149;25;2017;43.06857143;549;1740;511;366
03001000000;03005;03;ALACANT/ALICANTE;L'ATZÚBIA;1466.9574;18376.0;-0.15173035;38.84743029;99.0;664.0;349.0;315.0;19;-1;1;6;2;5;5;4;1;1;13;-1;2017;55.73042169;50;368;246;34
03002000000;03010;03;ALACANT/ALICANTE;AGOST;6663.5352;40007.0;-0.63891979;38.43949316;331.0;4703.0;2343.0;2360.0;411;15;76;107;15;98;100;83;46;42;209;31;2017;43.94386562;831;3046;826;562
03003000000;03015;03;ALACANT/ALICANTE;AGRES;2583.659;20529.0;-0.51595543;38.78000404;719.0;549.0;292.0;257.0;35;1;6;15;1;6;6;0;8;3;23;1;2017;48.07285974;69;361;119;45
03004000000;03020;03;ALACANT/ALICANTE;AIGÜES;1847.2816;20622.0;-0.36258669;38.49887092;332.0;913.0;478.0;435.0;64;1;7;17;3;15;21;-1;3;7;50;4;2017;46.4381161;136;597;180;82
03005000000;03025;03;ALACANT/ALICANTE;ALBATERA;6154.27;34605.0;-0.86792141;38.17894636;15.0;11850.0;6062.0;5788.0;1072;24;141;205;46;290;366;137;283;74;505;73;2017;39.5892827;2519;7817;1514;1710
03006000000;03030;03;ALACANT/ALICANTE;ALCALALÍ;1439.7787;21582.0;-0.04160798;38.74965349;226.0;1276.0;631.0;645.0;47;6;9;14;1;4;13;1;2;7;32;5;2017;55.21159875;134;644;498;74
03007000000;03035;03;ALACANT/ALICANTE;ALCOCER DE PLANES;438.7155;9164.0;-0.40197036;38.79447224;345.0;230.0;118.0;112.0;17;1;3;3;-1;3;7;-1;4;1;12;-1;2017;50.02608696;24;149;57;12
03008000000;03040;03;ALACANT/ALICANTE;ALCOLEJA;1455.8836;19193.0;-0.33100925;38.67548564;735.0;185.0;95.0;90.0;16;-1;2;8;-1;2;4;0;2;2;12;-1;2017;55.58918919;15;108;62;14
03009000000;03045;03;ALACANT/ALICANTE;ALCOY/ALCOI;12986.0503;58858.0;-0.47318376;38.69836894;561.0;59106.0;28836.0;30270.0;5569;161;762;1215;176;1236;2019;117;1223;400;3474;355;2017;44.48771698;10202;38059;10845;6618
03010000000;03050;03;ALACANT/ALICANTE;ALFAFARA;1977.7677;18603.0;-0.55552339;38.77274828;580.0;405.0;196.0;209.0;22;1;2;4;2;6;7;1;4;2;14;1;2017;47.3654321;60;251;94;29
03011000000;03055;03;ALACANT/ALICANTE;L'ALFÀS DEL PI;1925.9507;20927.0;-0.1026002;38.58009496;89.0;18394.0;9084.0;9310.0;932;50;138;225;19;215;285;16;27;100;773;16;2017;45.19038817;3060;11656;3678;1905
03012000000;03060;03;ALACANT/ALICANTE;ALGORFA;1835.6476;29212.0;-0.79568423;38.08681637;23.0;2761.0;1380.0;1381.0;176;8;20;41;6;37;64;3;17;17;134;5;2017;49.37196668;415;1540;806;279
03013000000;03065;03;ALACANT/ALICANTE;ALGUEÑA;1843.3139;29544.0;-1.00303745;38.33800138;530.0;1372.0;683.0;689.0;117;2;17;27;4;36;31;11;37;4;55;10;2017;47.10131195;209;843;320;143
03014000000;03001;03;ALACANT/ALICANTE;ALICANTE/ALACANT;20126.5845;138902.0;-0.4831832;38.34548705;5.0;329988.0;160062.0;169926.0;29068;999;4898;7085;939;6731;8416;588;1587;3013;21654;2226;2017;43.17215778;59438;216657;53893;39220
03015000000;03070;03;ALACANT/ALICANTE;ALMORADÍ;4272.4031;53442.0;-0.79201713;38.10977991;10.0;20332.0;10306.0;10026.0;2105;88;365;450;90;532;580;169;273;269;1147;247;2017;39.89169782;4468;13130;2734;3092
03016000000;03075;03;ALACANT/ALICANTE;ALMUDAINA;882.0194;12317.0;-0.35370678;38.76155764;570.0;113.0;57.0;56.0;1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;2017;52.4159292;11;63;39;6
03017000000;03080;03;ALACANT/ALICANTE;L'ALQUERIA D'ASNAR;108.3702;9555.0;-0.42552267;38.77311802;363.0;496.0;231.0;265.0;35;-1;10;5;3;7;10;-1;12;2;20;1;2017;41.39717742;95;332;69;57
03018000000;03085;03;ALACANT/ALICANTE;ALTEA;3442.7986;30970.0;-0.05144236;38.59892497;60.0;21813.0;10702.0;11111.0;1418;43;239;352;27;344;413;27;53;165;1129;44;2017;44.343144;3682;14305;3826;2318
03019000000;03090;03;ALACANT/ALICANTE;ASPE;7057.09;38464.0;-0.76849107;38.34577266;234.0;20425.0;10271.0;10154.0;2098;101;349;475;57;482;634;283;433;187;980;215;2017;41.28200734;4136;13324;2965;2825
03020000000;03095;03;ALACANT/ALICANTE;BALONES;1125.0;17176.0;-0.34237388;38.73701039;670.0;128.0;65.0;63.0;16;0;4;5;-1;3;4;-1;-1;3;13;0;2017;52.53125;10;80;38;7
03021000000;03100;03;ALACANT/ALICANTE;BANYERES DE MARIOLA;5027.5886;39273.0;-0.65685684;38.71635902;812.0;7102.0;3551.0;3551.0;397;5;36;51;14;103;188;10;149;8;183;47;2017;43.60011264;1285;4535;1282;851
03022000000;03105;03;ALACANT/ALICANTE;BENASAU;904.039;16402.0;-0.34261264;38.68991329;705.0;157.0;75.0;82.0;10;-1;1;3;-1;4;2;-1;1;-1;9;-1;2017;54.56050955;14;87;56;8
03023000000;03110;03;ALACANT/ALICANTE;BENEIXAMA;3488.8204;26678.0;-0.76676743;38.70018533;592.0;1710.0;860.0;850.0;81;4;8;17;3;23;26;15;19;5;34;8;2017;46.53157895;259;1055;396;182
03024000000;03115;03;ALACANT/ALICANTE;BENEJÚZAR;932.7958;15599.0;-0.83819517;38.07806375;23.0;5372.0;2689.0;2683.0;511;20;83;122;23;105;158;28;75;78;301;29;2017;43.02494415;987;3423;962;646
03025000000;03120;03;ALACANT/ALICANTE;BENFERRI;1236.2348;16667.0;-0.9622579;38.14179352;56.0;1923.0;1011.0;912.0;156;6;30;33;5;39;43;16;24;14;95;7;2017;42.04524181;388;1213;322;279
03026000000;03125;03;ALACANT/ALICANTE;BENIARBEIG;740.3238;17593.0;-0.00130364;38.82193219;42.0;1919.0;978.0;941.0;136;2;21;39;3;29;42;1;8;15;106;6;2017;44.84054195;338;1213;368;212
03027000000;03130;03;ALACANT/ALICANTE;BENIARDÁ;1573.9453;21110.0;-0.21600764;38.68343356;464.0;183.0;91.0;92.0;8;-1;2;-1;1;4;1;-1;1;-1;7;-1;2017;52.30601093;16;116;51;10
03028000000;03135;03;ALACANT/ALICANTE;BENIARRÉS;2021.3756;20473.0;-0.37904234;38.82007885;385.0;1137.0;576.0;561.0;96;2;10;34;2;20;28;8;21;11;50;6;2017;51.46262093;126;682;329;62
03029000000;03140;03;ALACANT/ALICANTE;BENIGEMBLA;1845.4265;17576.0;-0.10982699;38.75633514;311.0;433.0;219.0;214.0;14;1;0;4;-1;4;5;-1;-1;1;12;1;2017;54.77136259;43;230;160;26
03030000000;03145;03;ALACANT/ALICANTE;BENIDOLEIG;748.4278;13133.0;-0.03173239;38.791917;124.0;1080.0;544.0;536.0;54;4;7;15;0;12;16;1;1;6;44;2;2017;51.29722222;136;609;335;83
03031000000;03150;03;ALACANT/ALICANTE;BENIDORM;3850.9874;39091.0;-0.1306853;38.53427136;11.0;66831.0;33195.0;33636.0;5010;174;847;1123;160;1147;1559;54;138;337;4383;98;2017;44.19588215;10426;44984;11421;6905
03032000000;03155;03;ALACANT/ALICANTE;BENIFALLIM;1368.8379;18200.0;-0.39922559;38.66273419;738.0;111.0;62.0;49.0;9;1;1;3;-1;2;2;-1;2;2;5;-1;2017;52.1981982;7;80;24;2
03033000000;03160;03;ALACANT/ALICANTE;BENIFATO;1188.0505;15536.0;-0.22888967;38.67369418;663.0;148.0;72.0;76.0;9;1;1;3;-1;-1;4;2;1;-1;6;-1;2017;49.79054054;20;88;40;9
03034000000;03165;03;ALACANT/ALICANTE;BENIJÓFAR;435.9954;8848.0;-0.73828051;38.0808408;22.0;3290.0;1614.0;1676.0;186;4;28;38;10;44;62;7;14;34;125;6;2017;49.26443769;462;1958;870;293
03035000000;03170;03;ALACANT/ALICANTE;BENILLOBA;953.8103;16495.0;-0.3908201;38.69955909;521.0;755.0;390.0;365.0;72;1;13;22;1;4;31;1;13;5;50;3;2017;52.70860927;73;453;229;42
03036000000;03175;03;ALACANT/ALICANTE;BENILLUP;337.8822;10655.0;-0.3789958;38.75380301;564.0;102.0;45.0;57.0;8;-1;1;2;-1;1;4;2;-1;-1;6;-1;2017;45.92156863;11;77;14;9
03037000000;03180;03;ALACANT/ALICANTE;BENIMANTELL;3790.5692;41220.0;-0.20984798;38.67659254;546.0;495.0;240.0;255.0;28;-1;7;5;-1;6;10;1;-1;1;26;-1;2017;48.25252525;67;319;109;47
03038000000;03185;03;ALACANT/ALICANTE;BENIMARFULL;556.3613;10384.0;-0.39099875;38.77584801;414.0;418.0;211.0;207.0;25;-1;5;7;-1;4;9;2;6;4;13;-1;2017;51.94497608;41;251;126;24
03039000000;03190;03;ALACANT/ALICANTE;BENIMASSOT;951.2727;14024.0;-0.291855;38.74905825;725.0;99.0;57.0;42.0;12;-1;2;8;-1;-1;2;1;1;1;9;-1;2017;53.31313131;7;65;27;2
03040000000;03195;03;ALACANT/ALICANTE;BENIMELI;350.4942;11959.0;-0.04146491;38.82296616;93.0;391.0;188.0;203.0;15;-1;1;4;-1;2;8;-1;-1;3;10;2;2017;50.70332481;53;219;119;42
03041000000;03200;03;ALACANT/ALICANTE;BENISSA;6970.7341;54032.0;0.05043358;38.7151969;254.0;10879.0;5340.0;5539.0;709;27;122;191;14;170;185;12;41;125;497;34;2017;46.66780035;1686;6754;2439;1093
03042000000;03205;03;ALACANT/ALICANTE;BENITACHELL/EL POBLE NOU DE BENITATXELL;1265.3812;16918.0;0.14459559;38.73292416;163.0;4020.0;2002.0;2018.0;128;7;20;40;5;33;23;3;7;14;94;10;2017;50.83159204;517;2252;1251;349
03043000000;03210;03;ALACANT/ALICANTE;BIAR;9816.5159;40760.0;-0.76597374;38.62996229;697.0;3650.0;1791.0;1859.0;250;0;25;62;6;51;106;7;90;13;117;23;2017;44.16794521;669;2307;674;441
03044000000;03215;03;ALACANT/ALICANTE;BIGASTRO;409.8141;13443.0;-0.89528476;38.06301558;23.0;6656.0;3353.0;3303.0;657;21;108;128;17;166;217;50;116;110;341;40;2017;40.52614183;1340;4408;908;897
03045000000;03220;03;ALACANT/ALICANTE;BOLULLA;1357.1512;16389.0;-0.11168494;38.67657681;213.0;414.0;215.0;199.0;9;-1;0;2;1;4;2;-1;-1;1;8;-1;2017;52.12318841;40;255;119;21
03046000000;03225;03;ALACANT/ALICANTE;BUSOT;3384.1908;27619.0;-0.42050568;38.4819618;312.0;2904.0;1483.0;1421.0;167;5;23;48;6;33;52;3;15;20;123;6;2017;45.95971074;493;1796;615;300
03047000000;03230;03;ALACANT/ALICANTE;CALP;2350.9119;28830.0;0.04453809;38.64526261;55.0;20804.0;10491.0;10313.0;1438;72;269;363;45;345;344;33;43;188;1133;41;2017;44.65871948;3448;13297;4059;2252
03048000000;03235;03;ALACANT/ALICANTE;CALLOSA D'EN SARRIÀ;3466.1654;30558.0;-0.12235041;38.65164066;250.0;7223.0;3682.0;3541.0;484;14;87;129;14;124;116;114;18;50;294;8;2017;43.13996954;1318;4711;1194;844
03049000000;03240;03;ALACANT/ALICANTE;CALLOSA DE SEGURA;2483.15;41196.0;-0.87933854;38.12258136;20.0;18625.0;9430.0;9195.0;1656;59;290;352;56;444;455;115;359;147;886;149;2017;39.93331544;4133;11862;2630;2893
03050000000;03245;03;ALACANT/ALICANTE;EL CAMPELLO;5526.7822;51303.0;-0.40086509;38.42754724;26.0;27604.0;13456.0;14148.0;1831;60;274;434;56;447;560;27;94;214;1417;79;2017;44.03231416;4919;17778;4907;3116
03051000000;03250;03;ALACANT/ALICANTE;CAMPO DE MIRRA/EL CAMP DE MIRRA;2181.5853;26539.0;-0.77925393;38.68719624;585.0;436.0;228.0;208.0;27;0;3;8;1;6;9;6;4;0;15;2;2017;45.9059633;66;293;77;40
03052000000;03255;03;ALACANT/ALICANTE;CAÑADA;1932.4451;24508.0;-0.80952172;38.67518917;556.0;1242.0;618.0;624.0;65;4;10;8;2;17;24;5;13;3;37;7;2017;43.96859903;245;771;226;165
03053000000;03260;03;ALACANT/ALICANTE;CASTALLA;11459.9725;56120.0;-0.67026538;38.59657643;669.0;9876.0;4988.0;4888.0;747;24;84;167;14;200;258;17;258;65;353;54;2017;43.28300932;1714;6524;1638;1170
03054000000;03265;03;ALACANT/ALICANTE;CASTELL DE CASTELLS;4592.1362;28212.0;-0.19391054;38.72499704;549.0;436.0;218.0;218.0;21;2;4;6;0;1;8;0;0;1;18;2;2017;54.82798165;45;233;158;33
03055000000;03270;03;ALACANT/ALICANTE;CATRAL;2000.8229;20313.0;-0.80464175;38.15964959;8.0;8620.0;4353.0;4267.0;796;27;113;173;23;234;226;42;226;68;403;57;2017;42.05;1774;5407;1439;1168
03056000000;03275;03;ALACANT/ALICANTE;COCENTAINA;5294.4709;38405.0;-0.44022067;38.74541202;433.0;11461.0;5799.0;5662.0;1047;30;134;226;25;226;406;22;252;82;602;89;2017;44.49096937;1905;7557;1999;1247
03057000000;03280;03;ALACANT/ALICANTE;CONFRIDES;3998.3328;30719.0;-0.26810894;38.68353731;780.0;221.0;127.0;94.0;16;-1;2;7;-1;6;1;-1;-1;1;13;2;2017;54.6199095;17;130;74;13
03058000000;03285;03;ALACANT/ALICANTE;COX;1670.97;35761.0;-0.88437585;38.13972138;16.0;7192.0;3698.0;3494.0;502;23;80;129;18;146;106;43;78;41;300;40;2017;40.2721079;1450;4754;988;1012
03059000000;03290;03;ALACANT/ALICANTE;CREVILLENT;10455.01;51135.0;-0.80855322;38.24881414;129.0;28836.0;14572.0;14264.0;3554;118;492;789;114;799;1242;109;1163;279;1688;315;2017;41.08596893;5915;18815;4106;4029
03060000000;03295;03;ALACANT/ALICANTE;QUATRETONDETA;1670.4812;18277.0;-0.31641906;38.72386675;620.0;109.0;62.0;47.0;7;-1;3;2;-1;1;1;-1;2;1;4;-1;2017;57.91743119;7;67;35;3
03061000000;03300;03;ALACANT/ALICANTE;DAYA NUEVA;709.3467;11032.0;-0.76103525;38.11371672;8.0;1684.0;843.0;841.0;163;7;26;44;7;31;48;10;22;14;101;16;2017;45.30938242;288;1018;378;179
03062000000;03305;03;ALACANT/ALICANTE;DAYA VIEJA;314.2879;7310.0;-0.73805702;38.1047248;6.0;713.0;369.0;344.0;37;1;5;9;2;6;14;3;3;6;23;2;2017;55.10238429;62;410;241;34
03063000000;03310;03;ALACANT/ALICANTE;DÉNIA;6617.916;86143.0;0.10661934;38.84122705;13.0;41568.0;20185.0;21383.0;3538;145;544;923;105;814;1007;54;225;459;2567;233;2017;43.31173018;7317;27739;6512;4646
03064000000;03315;03;ALACANT/ALICANTE;DOLORES;1870.1083;21304.0;-0.76969869;38.13897736;4.0;7302.0;3649.0;3653.0;711;24;100;165;29;181;212;47;171;77;352;64;2017;41.66721446;1472;4639;1191;997
03065000000;03320;03;ALACANT/ALICANTE;ELCHE/ELX;32650.14;91867.0;-0.69775581;38.26741662;82.0;228675.0;113345.0;115330.0;25592;800;3653;5436;753;5993;8957;763;7168;1985;13907;1769;2017;41.68961189;43970;152364;32341;29727
03066000000;03325;03;ALACANT/ALICANTE;ELDA;4578.8813;30557.0;-0.79611046;38.47878894;395.0;52620.0;25697.0;26923.0;6056;237;830;1208;204;1266;2311;150;2087;344;3013;462;2017;44.21069935;8874;34444;9302;5806
03067000000;03330;03;ALACANT/ALICANTE;FACHECA;1017.479;15760.0;-0.26771337;38.73467536;769.0;101.0;52.0;49.0;12;1;2;2;-1;1;6;0;1;2;9;-1;2017;54.0;4;65;32;4
03068000000;03335;03;ALACANT/ALICANTE;FAMORCA;972.4032;12929.0;-0.24604552;38.73219338;684.0;57.0;30.0;27.0;4;-1;1;3;-1;-1;0;-1;-1;0;4;-1;2017;60.94736842;1;34;22;1
03069000000;03340;03;ALACANT/ALICANTE;FINESTRAT;4225.3968;29962.0;-0.2117688;38.56697349;264.0;6292.0;3191.0;3101.0;331;11;49;86;12;79;94;2;12;19;294;4;2017;42.17959313;1087;4352;853;805
03070000000;03345;03;ALACANT/ALICANTE;FORMENTERA DEL SEGURA;433.1745;12939.0;-0.74649853;38.08423377;8.0;4064.0;2058.0;2006.0;314;9;45;81;18;75;86;16;44;37;206;11;2017;43.47588583;747;2629;688;475
03071000000;03350;03;ALACANT/ALICANTE;GATA DE GORGOS;2033.1876;20037.0;0.08427495;38.7732101;79.0;5804.0;2926.0;2878.0;398;11;59;111;9;100;108;15;31;58;258;36;2017;44.48311509;1006;3725;1073;620
03072000000;03355;03;ALACANT/ALICANTE;GAIANES;957.1426;12485.0;-0.40755768;38.81311114;420.0;448.0;235.0;213.0;36;1;4;13;3;7;8;2;8;2;23;1;2017;48.05803571;62;291;95;50
03073000000;03360;03;ALACANT/ALICANTE;GORGA;910.6836;18983.0;-0.35671735;38.71833445;542.0;273.0;152.0;121.0;26;-1;2;8;-1;3;13;3;6;1;16;-1;2017;50.22344322;21;180;72;13
03074000000;03365;03;ALACANT/ALICANTE;GRANJA DE ROCAMORA;716.89;41219.0;-0.89001674;38.15262779;17.0;2469.0;1287.0;1182.0;173;6;24;44;6;49;44;10;33;11;106;13;2017;40.86148238;476;1614;379;342
03075000000;03370;03;ALACANT/ALICANTE;EL CASTELL DE GUADALEST;1596.7986;21129.0;-0.19735239;38.67694213;571.0;205.0;103.0;102.0;10;-1;1;3;-1;1;5;1;-1;-1;8;1;2017;51.01463415;15;147;43;6
03076000000;03375;03;ALACANT/ALICANTE;GUARDAMAR DEL SEGURA;3393.72;33048.0;-0.65477035;38.08988071;27.0;14716.0;7202.0;7514.0;956;23;148;215;30;262;278;28;75;93;749;11;2017;45.06414787;2548;9121;3047;1654
03077000000;03380;03;ALACANT/ALICANTE;EL FONDÓ DE LES NEUS/HONDÓN DE LAS NIEVES;6885.1772;36777.0;-0.85486637;38.30855695;367.0;2436.0;1224.0;1212.0;173;5;26;45;4;41;52;20;36;11;87;19;2017;51.32676519;272;1484;680;176
03078000000;03385;03;ALACANT/ALICANTE;HONDÓN DE LOS FRAILES;1254.5898;14915.0;-0.92699487;38.27358559;413.0;1102.0;567.0;535.0;59;-1;10;18;1;16;14;3;17;7;28;4;2017;54.42740472;111;623;368;71
03079000000;03390;03;ALACANT/ALICANTE;IBI;6252.4351;30903.0;-0.57466482;38.62745682;754.0;23423.0;11747.0;11676.0;2030;64;219;371;65;453;858;69;806;109;892;154;2017;43.07099859;4173;15498;3752;2736
03080000000;03395;03;ALACANT/ALICANTE;JACARILLA;1220.4205;18436.0;-0.86635637;38.06070041;25.0;1953.0;997.0;956.0;153;3;18;39;8;31;54;8;30;24;79;12;2017;44.47670251;348;1223;382;224
03081000000;03400;03;ALACANT/ALICANTE;XALÓ;3458.6303;31489.0;-0.01192072;38.74069906;188.0;2636.0;1306.0;1330.0;147;3;18;50;3;27;46;2;10;15;115;5;2017;48.2185129;388;1582;666;260
03082000000;03405;03;ALACANT/ALICANTE;JÁVEA/XÀBIA;6859.0349;52582.0;0.16340067;38.78925837;48.0;27060.0;13441.0;13619.0;1561;28;270;434;52;346;431;17;53;232;1138;121;2017;45.77923134;4483;16740;5837;2972
03083000000;03410;03;ALACANT/ALICANTE;JIJONA/XIXONA;16376.0691;68034.0;-0.50791278;38.53902509;462.0;6895.0;3349.0;3546.0;303;20;59;85;12;51;76;10;95;18;166;14;2017;45.81725888;1071;4452;1372;721
03084000000;03415;03;ALACANT/ALICANTE;LORCHA/L'ORXA;3176.4696;24599.0;-0.31125116;38.84403413;267.0;606.0;299.0;307.0;46;-1;4;15;2;11;14;3;13;3;26;1;2017;53.11056106;49;366;191;28
03085000000;03420;03;ALACANT/ALICANTE;LLÍBER;2193.274;26922.0;0.006304;38.74347137;191.0;951.0;468.0;483.0;24;-1;3;5;-1;6;10;1;-1;6;16;1;2017;54.02418507;86;543;322;55
03086000000;03425;03;ALACANT/ALICANTE;MILLENA;977.3401;16190.0;-0.36337482;38.73087323;635.0;230.0;125.0;105.0;12;-1;4;2;-1;2;4;1;2;1;8;-1;2017;52.23043478;19;157;54;10
03088000000;03430;03;ALACANT/ALICANTE;MONFORTE DEL CID;7952.2261;49689.0;-0.72989187;38.37928097;228.0;7592.0;3967.0;3625.0;471;12;100;129;15;112;103;92;67;61;214;37;2017;40.55637513;1466;5189;937;970
03089000000;03435;03;ALACANT/ALICANTE;MONÓVAR/MONÒVER;15235.6842;54964.0;-0.83780533;38.43721579;390.0;12177.0;6073.0;6104.0;1425;56;185;307;45;283;549;38;571;83;631;102;2017;44.5106348;2045;7874;2258;1383
03090000000;03440;03;ALACANT/ALICANTE;MUTXAMEL;4765.3187;34880.0;-0.44522331;38.41368396;63.0;24778.0;12352.0;12426.0;1671;66;276;389;56;434;450;49;109;181;1270;62;2017;40.53402212;5196;16650;2932;3412
03091000000;03445;03;ALACANT/ALICANTE;MURLA;581.336;11828.0;-0.08306874;38.75958883;283.0;477.0;226.0;251.0;24;0;4;10;-1;7;3;0;1;7;15;1;2017;56.89727463;49;248;180;30
03092000000;03450;03;ALACANT/ALICANTE;MURO DE ALCOY;3024.3942;31128.0;-0.4357044;38.77998192;391.0;9319.0;4620.0;4699.0;704;19;103;135;15;171;261;23;184;50;405;42;2017;41.90235004;1850;6081;1388;1273
03093000000;03455;03;ALACANT/ALICANTE;NOVELDA;7572.424;42521.0;-0.76539782;38.38606382;241.0;25868.0;12825.0;13043.0;2232;84;363;540;69;518;658;347;468;199;998;220;2017;42.48221741;4733;17113;4022;3054
03094000000;03460;03;ALACANT/ALICANTE;LA NUCIA;2136.1299;30865.0;-0.12289748;38.61761623;216.0;18548.0;9366.0;9182.0;932;28;137;192;27;268;280;19;47;75;777;14;2017;42.97994393;3466;12013;3069;2362
